x,y,z
2.023592,2.384269,3.584882
2.169158,2.3336,3.548053
2.013029,2.335306,3.536263
2.061752,2.384242,3.525352
2.110596,2.384488,3.514666
2.002222,2.383724,3.487194
2.228173,1.284433,3.699369
2.257607,1.134471,3.686323
2.347578,1.134481,3.643173
2.256612,1.184465,3.686443
2.300542,1.184464,3.665374
2.347393,1.184481,3.642905
2.300038,1.284461,3.664902
2.346591,1.284475,3.642575
2.397117,1.084514,3.619771
2.395132,1.134501,3.620366
2.385138,1.234329,3.591997
2.227796,1.334432,3.699193
2.226667,1.484429,3.698663
2.30011,1.334461,3.664511
2.374924,1.334489,3.62863
2.25307,1.384443,3.686715
2.348788,1.450283,3.640338
2.346353,1.484473,3.641262
2.367106,1.484486,3.631309
2.368752,1.534485,3.630161
2.344901,1.584464,3.641244
2.374104,1.684481,3.626525
2.394471,1.584496,3.61747
2.345272,1.734466,3.639996
2.251461,1.834432,3.684273
2.251103,1.88443,3.684088
2.350686,1.884478,3.636328
2.376923,1.834162,3.558528
2.354222,1.984476,3.633918
2.300193,2.034459,3.659473
2.290382,2.084291,3.632567
2.345374,2.084465,3.637447
2.37105,2.084165,3.561611
2.375201,1.934125,3.55134
2.241046,2.134209,3.641348
2.242278,2.18424,3.64732
2.270712,2.184251,3.634225
2.389126,2.184463,3.61575
2.388801,2.23446,3.615549
2.385699,2.284468,3.61668
2.388662,2.28446,3.615258
2.327976,2.133075,3.57078
2.344855,2.184124,3.566823
2.376775,2.151228,3.560011
2.238691,2.234158,3.631261
2.278875,2.235216,3.580993
2.317297,2.130518,3.521946
2.373173,2.134087,3.543429
2.27661,2.18397,3.570287
2.318187,2.183871,3.526381
2.319515,2.23385,3.520927
2.224276,2.283819,3.565705
2.268519,2.283783,3.533982
2.314348,2.283784,3.50951
2.210204,2.385865,3.697601
2.267234,2.334244,3.634211
2.289359,2.31596,3.629465
2.29588,2.334432,3.6594
2.346158,2.323006,3.635369
2.342203,2.334445,3.637184
2.240326,2.385798,3.639828
2.242244,2.385847,3.648561
2.290095,2.386067,3.633336
2.387379,2.386549,3.610122
2.338028,2.38629,3.618455
2.283526,2.334141,3.602926
2.351925,2.334133,3.564501
2.229633,2.385525,3.590984
2.278481,2.385771,3.580298
2.32733,2.386017,3.569612
2.229654,2.385525,3.590982
2.286659,2.3338,3.527597
2.322124,2.333971,3.545399
2.218948,2.385252,3.54214
2.267799,2.385498,3.531454
2.211773,2.333526,3.508892
2.258727,2.333554,3.48956
0.6610194,1.224128,2.329535
0.5826128,1.215329,2.167518
0.5834103,1.373173,2.170436
0.6369625,1.416738,2.152993
0.6395029,1.623372,2.166012
0.5815136,1.673171,2.168934
0.6573751,1.799851,2.248912
0.6493663,1.87379,2.250281
0.6638315,1.873958,2.27893
0.6379943,1.723538,2.202363
0.6671319,2.074276,2.349005
0.6450973,2.024005,2.303089
0.6494035,1.923789,2.250015
0.6020519,1.923444,2.21337
0.6883975,2.174555,2.393736
0.62147,2.123746,2.25509
0.576659,2.123206,2.16253
0.6875292,2.324553,2.393151
0.6772918,2.370926,2.343964
0.642718,2.324012,2.30059
0.666586,2.370653,2.295122
0.6452581,2.370108,2.197429
0.5755013,2.323202,2.16175
0.5952836,2.32344,2.202611
