x,y,z
-0.077429,2.323095,2.76311
-0.1510431,1.611684,2.617219
-0.9196743,1.264014,-4.091689
-0.8546349,1.263945,-3.896518
-0.8705527,1.363963,-3.945294
-0.9023893,1.563997,-4.042849
-0.9176323,1.864014,-4.091619
-0.8204309,1.763911,-3.798926
-0.9173235,1.964013,-4.091702
-0.9012049,1.913997,-4.042829
-0.8859304,2.063917,-3.998507
-0.8685228,1.963963,-3.945261
-0.8358413,2.013928,-3.847695
-0.8850601,2.113946,-3.9964
-0.8903576,2.163908,-4.012802
-0.8839706,2.213978,-3.994142
-0.8966724,2.21393,-4.032257
-0.8978727,2.263934,-4.036364
-0.8680155,2.113962,-3.945253
-0.8190775,2.163911,-3.798904
-0.8910983,2.31391,-4.01654
-0.867608,2.313951,-3.94605
-0.9078445,2.362594,-3.941727
-0.9035444,2.362557,-3.891912
-0.8348264,2.313928,-3.847679
-0.8494163,2.362347,-3.8464
-0.81857,2.313911,-3.798897
-1.081662,1.101089,-4.186891
-0.9848086,1.164075,-4.21867
-0.9528995,1.214026,-4.190886
-0.987421,1.264088,-4.21765
-1.033457,1.26407,-4.202497
-0.9364237,1.114032,-4.140435
-1.128949,1.164051,-4.171225
-1.130427,1.214059,-4.170659
-0.9535861,1.313983,-4.193955
-1.0327,1.314066,-4.202666
-0.9874698,1.364089,-4.217474
-1.110924,1.364051,-4.176838
-0.9796685,1.414051,-4.192193
-1.0813,1.414061,-4.186509
-0.9528987,1.46399,-4.193408
-0.9875165,1.464089,-4.217298
-0.9358548,1.314027,-4.140749
-0.9355979,1.414024,-4.140987
-1.034488,1.514075,-4.201757
-0.9863781,1.564083,-4.217513
-1.081489,1.533542,-4.186255
-0.9862658,1.614082,-4.21747
-0.9352825,1.514023,-4.14105
-0.9788079,1.514047,-4.18223
-0.9521815,1.713985,-4.193779
-0.9870497,1.714087,-4.217052
-1.080224,1.714056,-4.186382
-0.9853867,1.764078,-4.217519
-0.9513892,1.814004,-4.192412
-0.9854363,1.814078,-4.217422
-1.033865,1.814073,-4.201483
-1.079545,1.814052,-4.186446
